id,url,title,genre,img,desc,key_word
2441,https://webtoon.kakao.com/content/도사강호/2441,도사강호,액션/무협,2441.jpg,데이트 중 갑작스런 사고에 눈 떠보니 사극 촬영장?! 아니 아기 도사로 다시 태어났잖아!   한때는 구파일방이었지만 지금은 세가 약해진 종남파에서 '건청'이라는 이름을 받고 전생의 지식을 이용해 무공의 이치를 깨닫는다.   시각이 다르면 무공도 다르다.  무재는 아니지만 지식을 가진 기재! 생사도협 건청의 신개념 강호정벌기! 지금 시작합니다!,"['통쾌한', '역동적인', '액션/무협', '회귀물']"
2442,https://webtoon.kakao.com/content/엔젤릭-레이디/2442,엔젤릭 레이디,로맨스 판타지,2442.jpg,안젤라는 나의 소중한 친구였다.  가족보다 그녀를 소중히 여겼고 수도 사교계의 꽃으로 만들어주었다.    하지만 내게 돌아온 건 배신이었다.    황태자비가 되기 위해 벨체터 후작가에서 반역을 도모하고 있다며 나의 가문을 팔아넘겼고  내 약혼자마저 그녀에게로 떠나갔다.   하지만 단두대 아래서 죽음을 맞이하려던 그 순간   난 안젤라와 처음 만났던 시절로 돌아와 있었다.   이번에는 내가 그녀의 인생을 망가뜨리려 한다.    안젤라  네가 말했듯 나도 네가 불행해졌으면 좋겠어.,"['통쾌한', '궁금하게하는', '로맨스판타지', '회귀물']"
2443,https://webtoon.kakao.com/content/접경지역의-동물병원/2443,접경지역의 동물병원,판타지 드라마,2443.jpg,"""파리 날리는 동물병원 수의사에서 신수들의 명의가 되다!    대출금에 허덕이는 동물병원 원장 김아영. 어느 날 한 통의 전화를 받게 된다. """"거기 파충류도 진료 보나요?"""" 생계를 위해 전공도 아닌 파충류 진료를 맡는데 """"저... 용도 파충류 맞죠?"""" 청룡이 진료를 보러 왔다!   기절초풍 끝에 청룡을 치료해줬더니  입소문이 나버린 아영 동물병원.  신수 환자들이 줄을 잇는다.   상상도 못한 정체의 동물들을 보며 두려움도 잠시 세상 물정 모르는 그들의 후한 진료비에 넘어간 아영. """"괴물? 청룡? 알 게 뭐야! 돈이 최고지!""""   겁 없이 영안을 뜬 수의사의 신수 진료기. 아영은 무사히 특별한 환자들을 치료하고  평화로운 일상으로 돌아갈 수 있을까?""","['귀여운', '발랄한', '판타지드라마', '힐링물']"
2444,https://webtoon.kakao.com/content/아이딘/2444,아이딘,로맨스 판타지,2444.jpg,공작가의 영애이자 황제의 직속 암살단인 ‘부엉이’의 단장 아이딘. 자신의 주군인 레이몬드에게 기만당해 모든 죄를 뒤집어 쓴 채 처형당하고 만다.  5년 전으로 회귀한 그녀는 그에게 복수를 다짐하며 페르디 제국을 무너뜨리기로 결심하고 적국인 젤디온에 화친의 목적으로 가게 되지만 그곳에서 뜻밖의 운명이 뒤틀리고 마는데…,"['따뜻한', '긴장감있는', '로맨스판타지', '복수물']"
2445,https://webtoon.kakao.com/content/남주의-엄마가-되어버렸다/2445,남주의 엄마가 되어버렸다,로맨스 판타지,2445.jpg,남주 덕질 3년차. 아들 바보 폭군 하데스 루버몬트 공작에게 딱 걸리고 말았다. “줄기차게 따라다녀 비싼 선물 공세에 이제는 목숨 아까운 줄도 모르고 혈혈단신으로 북부까지 올라오다니…….” “미안합니다. 할 말이 없네요.” “그래 내가 졌어. 도저히 모른 척할 수가 없는 정성이야.” “……역시 제가 좀 그렇죠? 제가 생각하기에도 이만한 정성이 없어요.” “좋다고 따라다니는 여자들은 꽤 됐지만 영애만큼 집요한 사람은 본 적이 없어. 놀라울 정도야. 하지 결혼. 빠른 시일 내에.” “하아…….” “…….” “예 받아들이겠습니다.” “…….” “아니 예?! 뭐라고요?”  시방 이것이 뭔 소리라니? 잘못 들은 게 분명하겠지? 그러나 공작은 멍해진 내 얼굴을 바라보며 피식 웃더니 제대로 확인 사살을 해줬다.  “해주겠다고 결혼.”  이럴 수가. 남주 아빠의 자의식 과잉이 상당하다.  [책빙의(일까?^^)/ 착각계/ 내가 따라다닌 건 너 말고 네 아들!/ 성덕이 된 여주X자의식 과잉만 빼면 멋진 아버님/ 아들 귀여워!],"['웃기는', '긴장감있는', '로맨스판타지', '빙의물']"
2446,https://webtoon.kakao.com/content/닳고닳은-뉴비/2446,닳고닳은 뉴비,학원/판타지,2446.jpg,서비스 종료까지 앞으로 15년. 오직 나만이 엔딩을 알고 있다.   '나는 고인물이다',"['웃기는', '역동적인', '학원/판타지', '회귀물']"
2447,https://webtoon.kakao.com/content/폭군의-보호자는-악역-마녀입니다/2447,폭군의 보호자는 악역 마녀입니다,로맨스 판타지,2447.jpg,"""19금 피폐 로맨스 판타지 소설 속 악역  무시무시한 마녀에 빙의했다. 스토리에 따르면 마녀는 자신이 키운 폭군 남주인공에게 죽는 운명!   다행히도 남주인공이 태어나려면 아직 200년이나 남은 상황.   """"그럼 느긋하게 대책을 생각해볼까?""""    ㅡ 그러나 200년은 순식간에 지나갔고.   어느새 내 눈앞에서 벌벌 떨며 서 있는 7세의 어린 남주가 말했다.   """"제가 갑자기 찾아와서 곤란해지신 거 알아요. 죄송해요. 절 궁으로 돌려 보내셔도 괜찮아요...""""   뭐야 이 뽀시래기는...? 어쩌면 나 조금의 희망은 있는지도?!   음... 우선 잔뜩 겁먹은 이 꼬마부터 달래보자 싶어 내가 할 수 있는 최대한의 상냥함으로 말했다.   """"어처구니가 없구나. 내가 너 같은 꼬마 하나 때문에 곤란해질 사람으로 보이느냐? 그리고 어딜 돌아가겠다는 거야? 갈.곳.도.없.는.주.제.에.""""   """"...!""""   갑자기 꼬마가 울먹이기 시작했다.   ...어라 이게 아닌가?","['발랄한', '설레는', '로맨스판타지', '빙의물']"
2448,https://webtoon.kakao.com/content/못난이-공녀가-되었습니다/2448,못난이 공녀가 되었습니다,로맨스 판타지,2448.jpg,"""하필이면 못난이 공녀에 빙의했다.    자신을 경멸하는 가족들의 관심을 받기 위해 여기저기 패악을 부려 그 결과 사람들의 무시와 비웃음을 한 몸에 받으며 '못난이 공녀'로 불리던 실비아 아틀란테로.    죽기 위해 스스로 독을 마시고 생을 마감한 실비아의 몸에 내가 들어왔지만 나는 그녀처럼 살고 싶지 않았다.    """"돈도 많고 몸도 건강한데 다른 사람 신경 쓰며 살 필요가 뭐가 있어? 내 인생 내 맘대로 살다 가면 그만이지!""""    그렇게 내 살 길 묵묵히 찾아갔을 뿐인데...    다들 갑자기 왜 이러는 거야? 실비아의 기억과는 너무 다르잖아? 난 조용히 살고 싶은데?!    """"그래도 넌 내 동생이고 아틀란테의 일원이야.""""""","['환상적인', '따뜻한', '로맨스판타지', '회귀물']"
2449,https://webtoon.kakao.com/content/너의-의미/2449,너의 의미,로맨스 판타지,2449.jpg,"""매일이 고된 직장 생활로 번아웃이 온 다연은 어느 날 낯선 세상에서 눈을 뜨게 된다. 하루하루 무기력하게 보내는 그녀에게 닥쳐온 시련이 있었으니...  """"신계의 사람들은 죄다 폐인 뿐이란 말이냐?!"""" 미모부터 열일하는 근명성실 황제 미하일.  """"죄송하지만 이번 생은 안 될 것 같아요. 아마 그 다음생도..."""" 격렬하게 아무것도 하기 싫은 신녀 다연.  무기력 신녀와 잔소리꾼 황제의 갱생(?) 힐링 로맨스!""","['따뜻한', '공감되는', '로맨스판타지', '힐링물']"
2450,https://webtoon.kakao.com/content/미필적-고의에-의한-관계/2450,미필적 고의에 의한 관계,로맨스,2450.jpg,2019년 12월 25일 크리스마스. 보통의 연인들이라면 낭만적이고 뜨거운 밤을 보내게 되는 이 특별한 날에 여주인공 은결은 차갑고 처절한 이별을 당하고 만다. 이별의 상처를 잊으려는 듯 미친 듯이 일에만 매달리며 어느새 다시 맞은 2020년 크리스마스. 친구인 이수로부터 전 남친 민호의 결혼 소식을 듣게 된다. 울적한 마음을 안고 집으로 돌아가던 은결은 도중에 낯선 가게인 'Moon Bar'를 마주치고 홀리듯 들어가게 된다. 자신을 따뜻하게 맞이하여 주는 가게의 분위기에 마음을 놓은 은결은 바텐더의 권유로 소원을 들어준다는 소문을 가진 '달을 담은 잔'을 주문하여 마신다. 1년 전으로 돌아가고 싶다는 바람을 간절히 담아서.,"['발랄한', '따뜻한', '로맨스', '힐링물']"
2451,https://webtoon.kakao.com/content/더-이상-사랑하지-않는다/2451,더 이상 사랑하지 않는다,로맨스 판타지,2451.jpg,하녀의 딸로 태어나 부모의 사랑을 받지 못한 니베이아에게 비록 태중약혼의 상대이지만 발레르는 유일한 사랑이었다. 하지만 10년 동안 약혼자에게 냉대받으며 파혼을 종용당했던 니베이아는 그에게 지쳐 그를 떠나기로 결심하고 전략에 걸맞은 결혼 상대가 필요했던 인접국 빈프리트의 황제에게 청혼한다. '사랑하지 않을 것'을 조건으로 걸고…,"['가슴먹먹한', '설레는', '로맨스판타지', '힐링물']"
2452,https://webtoon.kakao.com/content/화룡왕/2452,화룡왕,액션/무협,2452.jpg,어려서부터 남들과는 다른 눈으로 세상을 바라볼 수밖에 없었던 서문무휘. 뜻하지 않게 강호로 나가게 된 그의 붓끝에서 새로운 세상이 펼쳐진다!,"['개성있는', '궁금하게하는', '액션/무협', '성공성장물']"
2453,https://webtoon.kakao.com/content/로드-오브-머니/2453,로드 오브 머니,판타지 드라마,2453.jpg,"""재계 서열 5위 <지경그룹>의 망나니 셋째 아들 천중명. 그의 밑에서 비서로 일하는 성창욱. 그런 성창욱을 사고사로 위장해 죽이려는 천중명은 성창욱과 함께 전기에 감전되어 버리고 둘은 하루아침에 몸이 바뀌고 마는데... """"세상에 없던 꼴통 재벌이 되라는 겁니까?"""" """"내가 나서면 지옥문 열리는 겁니다."""" 로드오브머니(Load of money) 천중명의 거침없는 행보가 시작된다.""","['처절한', '긴장감있는', '판타지드라마', '정치물']"
2454,https://webtoon.kakao.com/content/SSS급-죽어야-사는-헌터/2454,SSS급 죽어야 사는 헌터,학원/판타지,2454.jpg,"""F급 말단 헌터 ‘김공자‘. 랭킹 1위 ‘염제‘를 부러워하던 어느 날 무려 S+급 스킬을 얻는다. 하지만 기쁨도 잠시 어째 스킬 내용이 이상하다?!   상대의 스킬 중 1개를 복사한다까지는 좋은데…   """"뭐? 내가 죽어야만 발동된다고?!""""   죽어야 사는 헌터의 인간찬가 <SSS급 죽어야 사는 헌터>""","['역동적인', '가슴먹먹한', '학원/판타지', '회귀물']"
2455,https://webtoon.kakao.com/content/무협지-악녀인데-내가-제일-쎄/2455,무협지 악녀인데 내가 제일 쎄!,로맨스 판타지,2455.jpg,"""""""하필이면 주인공도 아니고 소설 속 제일가는 악녀라니…""""   월세 탈출을 위해 읽기 시작한 무협 소설 『남궁세가 소가주』 그중 최고 악녀 당해원으로 빙의하게 된다.   흠모하던 남자를 얻기 위해 남자의 정인에게 독약을 먹이고 무림의 고수들을 이간질하고 마교의 앞잡이가 되어 강호를 혼란에 빠뜨리는 …세계관 최고 악녀 당해원.   """"소설처럼 이렇게 당할 순 없어…!!""""   우연히 삼킨 만년삼으로 인해 세계관 최강자가 되어버린 무협 소설 속 최고 악녀 """"당해원""""의 갱생기!""","['역동적인', '몰입되는', '로맨스판타지', '빙의물']"
2456,https://webtoon.kakao.com/content/악녀-메이커/2456,악녀 메이커,로맨스 판타지,2456.jpg,10년 전에 쓴 로맨스 판타지에 빙의했다.  그것도 여주인공을 저주하다가 남주인공에게 죽임을 당하는 악녀 아일라에게.   그럼 악녀가 아니면 되지 않을까?   “이번 생은 돈 많은 백수로 평생 놀아야지!”   그러나  머지않아 하루가 되돌아가기 시작했다.  원작의 아일라처럼 행동하지 않았다는 이유 때문에.   “제발 루프를 멈춰 주세요…….”  “방법은 간단해. 진짜 악녀가 되면 돼.”  “진짜 악녀?”  “부 권력 명예 남자 뭐든 전부 빼앗아.  원한다면 그녀의 왕관을 빼앗아 기꺼이 네 머리 위에 씌워 주지.”   위험천만해 보이는 수수께끼의 남자는  악마처럼 달콤한 말들을 나긋한 음성으로 귓가에 흘려 넣었다.   “그래서 네 대답은?”   과연 아일라는 루프를 멈추고 진짜 악녀로 거듭날 수 있을까?   진정한 ‘악녀’가 되기 위한 악당의 매혹적인 수업 악녀 메이커.,"['설레는', '웃기는', '로맨스판타지', '빙의물']"
2457,https://webtoon.kakao.com/content/폭군을-길들이고-도망쳐버렸다/2457,폭군을 길들이고 도망쳐버렸다,로맨스 판타지,2457.jpg,"""황제에 의해 본질마저 부서진 채 제국을 위한 살아있는 검이 됐었던 샤를리즈 로넌. """"저는 저주받은 마검이 아닙니다."""" """"저는 사람입니다!!"""" 철저하고 완벽한 복수를 위해 제국을 지배하게 될 미래의 실세 딜런을 길들이기 시작하는데… """"황자님 언제까지 그렇게 살 생각이세요?"""" """"스승님이 저를 바라보는 것 이상으로 """"저는 스승님을 의아하게 바라보고 있습니다."""" 제 삶을 대가로 번영했던 제국의 멸망 샤를은 바라는 것을 이룰 수 있을까.""","['압도되는', '긴장감있는', '로맨스판타지', '회귀물']"
2458,https://webtoon.kakao.com/content/프로레슬링의-신/2458,프로레슬링의 신,판타지 드라마,2458.jpg,누구보다 프로레슬링을 사랑하지만 인종의 한계를 넘지 못한 준호킴. 성과 없는 은퇴 후 공사장 잡부로 일하던 와중 불의의 사고에 휘말리고… 눈을 떠보니 WWF 입사 시험 전날로 돌아왔다?!   “이번엔 내 커리어를 승률 0.7%의 악역 쿵-퓨리로 끝내지 않겠어!”   죽도록 구르며 배운 기술들과 미래에 대한 정보를 가진 채 20대의 몸으로 회귀했다. 커리어 내내 패배 전문 악역 자버(Jobber)로 구르던 역사를 반복하지 않겠다. 앞으로 한 시대를 풍미할 레슬러들과 함께 프로레슬링계의 역사를 다시 쓴다.   시대의 ‘아이콘’이라 불리는 프로레슬링의 신이 되기 위해!,"['몰입되는', '통쾌한', '판타지드라마', '회귀물']"
2459,https://webtoon.kakao.com/content/봄의-에스프레소/2459,봄의 에스프레소,로맨스,2459.jpg,9년이나 운영하던 ‘카페 봄’을 닫고 구직에 나선 봄솔.   잘생기고 실력 좋지만 까칠한 세계적인 바리스타 제이크 케이 아래에서 일하게 된다. 그런데 어딘가 그의 모습이 낯익은데?   봄솔의 첫 회사생활. 과연 순탄하게 지낼 수 있을까?    . . . “이제 기억할 때도 됐지 않아요? 카페 봄 단골 고등학생.”,"['발랄한', '설레는', '로맨스', '로맨틱코미디물']"
2460,https://webtoon.kakao.com/content/천재-의사-이무진/2460,천재 의사 이무진,판타지 드라마,2460.jpg,전교 꼴등이었던 문제아 '이무진'이 우연히 만나게 된 1960년대에 활동했던 의문의 천재 유령 의사 '아클레'의 도움으로 의학에 관심을 갖고 식물인간으로 누워있는 엄마를 깨우기 위해 천재 의사로 거듭나게 된다 그러던 중 아클레의 비밀이 서서히 밝혀지기 시작하는데...,"['몰입되는', '역동적인', '판타지드라마', '전문직물']"
2461,https://webtoon.kakao.com/content/던전-마제스티/2461,던전 마제스티,학원/판타지,2461.jpg,평범한 편의점 알바생 오주윤은 어느날 사람을 구하기 위해 강에 뛰어들어 죽을 위기에 놓이지만 기회를 얻어 새로운 몸으로 환생한다. 선택받은 영혼이라 생각했지만 벽돌을 만드는 새로운 삶. 지저세계의 벽돌 굼벵이가 되었다. 과연 오주윤은 이 던전의 주인이 될 수 있을까?,"['개성있는', '처절한', '학원/판타지', '환생물']"
2463,https://webtoon.kakao.com/content/얼어붙은-플레이어의-귀환/2463,얼어붙은 플레이어의 귀환,학원/판타지,2463.jpg,"""세상이 바뀌고 5년. 최종보스가 나타났다.   [지구 에어리어의 최후의 보스 서리여왕이 출현합니다.]   최후의 보스! 그녀만 처치하면 예전처럼 살 수 있다!   인류 최고의 플레이어 어둑서니를 포함한 다섯 명의 플레이어가 마침내 서리여왕을 쓰러뜨리지만... 그들은 기나긴 잠에 빠지는 혹독한 대가를 치뤄야했다. 그로부터 25년 후.   """"2층이라니? 서리여왕을 죽이면 끝나는 거 아니었어?""""   얼어붙은 동료들을 구하기 위해   그리고 세상을 구하기 위해.   전설이 된 어둑서니의 이름을 버리고 이제는 신입 플레이어 서준호로 돌아왔다.""","['통쾌한', '역동적인', '학원/판타지', '레벨업물']"
2464,https://webtoon.kakao.com/content/악녀는-마리오네트/2464,악녀는 마리오네트,로맨스 판타지,2464.jpg,"""""""아름다움은 진짜 권력이 될 수 없다.""""   제국에서 가장 아름답다 칭송받지만 사치와 패악밖에 모르는 황녀 카예나 힐.   그녀는 폭군 남동생이 제위를 얻기 위한 장기말로 이용 당하다 미치광이 남편에게 살해당해 악역다운 최후를 맞을 예정이었다.   …내가 그 카예나 황녀가 되기 전까지는.   """"너를 황제로 만들어줄게."""" """"…누님이 저를 말입니까?"""" """"대신 나에게 자유를 줘.""""   독가시를 품은 장미 죽음을 부르는 아름다움…   이번 생은 나로서 살아가고 싶다.""","['통쾌한', '몰입되는', '로맨스판타지', '회귀물']"
2465,https://webtoon.kakao.com/content/악당-대공님의-귀하디귀한-여동생/2465,악당 대공님의 귀하디귀한 여동생,로맨스 판타지,2465.jpg,전쟁이 난무하는 소설 속 피도 눈물도 없는 악당의 여동생이 되어버렸다?! 황족 버금가는 귀족가의 막내딸로 다시 태어나서 꿀 같은 삶이라고 생각했는데 이용만 당하는 악당의 여동생이라니!   아이들에게 후계자 싸움을 시키는 잔악하고 극악무도한 집안인 라그랑주 가에서 살아남기에는 너무나 연약한 아기의 몸… 살기위해 악당에게 빌붙기로 결심한다!   여기서 도망칠 때까지 내 보호자가 되어 줘야겠어. 날 키워라 악당아!,"['귀여운', '몰입되는', '로맨스판타지', '빙의물']"
2466,https://webtoon.kakao.com/content/록사나-여주인공의-오빠를-지키는-방법/2466,록사나 : 여주인공의 오빠를 지키는 방법,로맨스 판타지,2466.jpg,"""어쩌다 보니 19금 역하렘 소설에 빙의했다. 문제는 내가 악역 서브남의 누나가 되었다는 건데... 망할 아버지가 기어이 여자 주인공의 오빠를 납치해 왔다.   이제 여주인공의 가문에 복수 당해 몰락할 일만 남은 건가. 아아 데드 플래그 피하기 진짜 힘들다.   """"이번 장난감에는 저도 흥미가 있어요.""""   오빠 이렇게 된 이상 내가 지켜줄게요. 그러니까 이 은혜는 나중에 꼭 갚아요 알았죠?""","['긴장감있는', '몰입되는', '로맨스판타지', '빙의물']"
2467,https://webtoon.kakao.com/content/튜토리얼이-너무-어렵다/2467,튜토리얼이 너무 어렵다,학원/판타지,2467.jpg,우연히 튜토리얼의 세계로 들어가게 된 전직 프로게이머 이호재. 튜토리얼에서 살아남기 위해서 처절한 노력을 하는 주인공은 주어진 미션을 클리어 해나가면서 튜토리얼의 비밀을 알게되는데... 튜토리얼을 넘어서 적극적으로 자신의 삶과 세계를 변화시켜 나가는 성장물.,"['처절한', '긴장감있는', '학원/판타지', '레벨업물']"
2468,https://webtoon.kakao.com/content/묵향-디-오리진/2468,묵향 디 오리진,액션/무협,2468.jpg,수많은 세력이 패권을 다투던 드넓은 중원의 무림. 어릴 적 마교에 납치되어 암살자로 훈련받은 2044호. 고된 훈련 속에서 목숨의 위협을 넘어 치열하게 살아남은 그는 실력을 인정받아 ‘묵향’이란 이름을 얻는다. 그러나 묵향에게는 언제나 채워지지 않는 갈증이 있었으니 그것은 바로 검의 길! 암살자로 사는 삶에 만족하지 못하던 그때 묵향은 스승 ‘환사검 유백’을 만나 인생의 큰 변화를 맞이하는데! 그는 자신이 좇던 탈마의 경지에 올라 무공의 정점에 오를 수 있을까?!  수많은 고수와 격돌하며 궁극의 무를 좇는 묵향! 전설적인 일대기의 서막이 다시 열린다!!,"['압도되는', '역동적인', '액션/무협', '성공성장물']"
2469,https://webtoon.kakao.com/content/화산권마/2469,화산권마,액션/무협,2469.jpg,자신의 마을이 습격받고 유일하게 살아남은 담호 하지만 담호는 절름발이다. 무인으로서 최악의 조건이지만 담호는 수련을 멈추지 않는다. 주변 사람들로부터 무인이 될 수 없다고 듣지만 끝까지 포기하지 않는 담호 과연 그는 최고의 무인이 될 수 있을 것인가?,"['통쾌한', '처절한', '액션/무협', '성공성장물']"
2470,https://webtoon.kakao.com/content/마탄의-사수/2470,마탄의 사수,학원/판타지,2470.jpg,"""부대에서 명사수로 꼽히는 부사관  '하이하' 는 어느날 탄통이 폭발하는 사고로 인해 하반신 마비가 되어버린다.  그의 하반신을 원래대로 돌리려면 20억이라는 거금이 필요하다. 절망하며 집에서 침울해하고 있던 중 사촌동생의 권유로 '미들어스' 라는 게임을 접하게 된다. 가상 현실게임 '미들 어스' 에서획득한 돈은 현실의 돈이 된다! 수술비를 벌기위해 미들어스에 뛰어든 이하. 하지만 캐릭터 생성 때 가장 성능이 낮은 '머스킷티어' 를 고르게 되고 마는데... """"흑색 화약 쇠구슬 꼬질대. 진짜 '머스킷티어' 가 뭔지 보여주마!""","['몰입되는', '압도되는', '학원/판타지', '레벨업물']"
2471,https://webtoon.kakao.com/content/일상생활-가능하세요/2471,일상생활 가능하세요?,로맨스,2471.jpg,유일 호텔의 대표이사 이호진. 외모 집안 능력  모두 뛰어난데다가 겸손하고 예의까지 바르다!   그런 그의 천적은 동갑내기 사촌 이영준. 다른 이에게 향할 관심과 스포트라이트까지  죄다 가져가 버리는 얄미움의 최종 보스 그를 '멕이기' 위해. 호진은 영준이 가지지 못한 미술 작품을 손에 넣으려 한다.   그러려면 그림 주인의 막내딸 한서정의 남편 자리를  꿰차야 하는데.......     <김비서가 왜 그럴까>의 스핀오프 정경윤 소설 웹툰으로 찾아온다.,"['뒤통수맞은듯한', '가슴먹먹한', '로맨스', '성공성장물']"
2472,https://webtoon.kakao.com/content/아빠-나-이-결혼-안-할래요/2472,아빠 나 이 결혼 안 할래요!,로맨스 판타지,2472.jpg,모두에게 미움받는 악녀 '쥬벨리안.’ 사랑했던 애인도 단 하나뿐인 가족 아버지에게도  버림받고 쓸쓸히 죽어버린 비참한 악역… 쥬벨리안이 바로 나라고?  인생 2회차  이렇게 된 이상 사랑받는 건 텄다! 아버지의 돈으로 꿀이나 빨겠어!  화려한 공녀라이프를 선언했건만  아니 아버지! 싸이코패스 황태자가 제 결혼 상대라고요? 방법은 단 하나 계약 연애뿐! 그리고 상대로는 아버지의 제자가 좋겠다고 결론 내린다.  바로 그 남자가 황태자인 줄 모른 채….,"['귀여운', '웃기는', '로맨스판타지', '환생물']"
2473,https://webtoon.kakao.com/content/이번-생은-가주가-되겠습니다/2473,이번 생은 가주가 되겠습니다,로맨스 판타지,2473.jpg,“…한번 해 보자. 내가 가주가 되는 거야.”   제국에서 제일가는 가문 롬바르디의 사생아로 환생한 피렌티아.  게다가 이 가문은 막대한 부는 물론 외교와 문화까지 통달한  말그대로 제국의 역사 자체!   금수저 오브 금수저 인생 당첨!  앞으로는 탄탄대로일 거라 생각했는데….  아버지는 돌아가시고 친척들은 문전박대  거기다 그 잘나가던 가문까지 쫄딱 망해 버릴 줄이야!!   분통을 터트리며 술을 조금(?) 많이 마시며 돌아가는 길  마차에 치여버리기까지!   “이건 해도 해도 너무하잖아….”   하지만 원망도 잠시 눈을 뜨니 일곱 살로 돌아왔다?!  사랑하는 아버지를 다시 보는 것도 믿기지 않는데  내가 아버지와 가문을 살릴 수도 있다고?   거기다 회귀 전 가문의 원수  2황자가 대형견마냥 졸졸 쫓아다니기까지?!   좋아 이렇게 된 거 2황자도 가문도 다 내 거다!   환생에 회귀까지 인생 3회차 피렌티아의 가주되기 프로젝트!,"['통쾌한', '몰입되는', '로맨스판타지', '회귀물']"
2474,https://webtoon.kakao.com/content/남장-비서/2474,남장 비서,로맨스,2474.jpg,사고를 당한 남동생을 대신해 대기업 '엘른'에 남장을 한 채 부사장 이강준의 비서로 일하게 된 서원은 입사하자마자 산업 스파이로 몰리게 되고 누명을 벗기 위해 고군분투한다.  가뜩이나 스파이 찾기만 해도 바쁜 와중에 자신을 남자로 알고 있으면서도 욕망을 내보이는 부사장 강준과 항상 웃는 얼굴 때문에 속을 알 수 없는 이사 동진까지 얽혀버렸다.  서원은 이런 상황에서 스파이 누명도 벗고 끝까지 여자인 걸 숨길 수 있을까?,"['설레는', '에로틱한', '로맨스', '오피스물']"
2475,https://webtoon.kakao.com/content/그냥-악역으로-살겠습니다/2475,그냥 악역으로 살겠습니다,로맨스 판타지,2475.jpg,책 속 악역 공작 영애에 빙의했다! 감히 여주인공을 죽이려한 살인미수범이 이 몸의 주인이라고?   기왕 이렇게 된 거 조용한 곳에서 놀고먹으며 막 살자! 고 생각한 것도 잠시. 벌로 쫓겨난 북방의 이곳은 너무너무너무 추웠다. 얼어 죽기 전에 불꽃의 대악마를 불러내 벽난로에 불을 지폈는데…   …쟤 왜 안 돌아가? 할 일 다 했으면 가야 하는 거 아냐?! 불 피우려다 악마와 종신계약 한 것도 당황스러운데 욕구 해소(?)까지 책임지라니!   대형 멍멍이 악마님과 부스러기 악역 영애님의 티격태격 로맨스 <그냥 악역으로 살겠습니다>,"['발랄한', '통쾌한', '로맨스판타지', '성공성장물']"
2476,https://webtoon.kakao.com/content/수라전설-독룡/2476,수라전설 독룡,액션/무협,2476.jpg,유구한 역사를 자랑하는 약문(藥門)들의 잇따른 멸문지화. 시체가 산처럼 쌓이고 피가 바다처럼 흐르는 절망의 지옥에서 마침내 수라(修羅)가 눈을 뜬다.  하나도 남김없이 모두 죽일 것이다. 놈들을 전부 죽일 때까지 절대로 끝내지 않아.  약문 백화절곡의 유일한 생존자 진자강.  먼 훗날 강호 무림사에 전설로 기록될 한 사내의 고독한 복수행이 시작된다!,"['처절한', '몰입되는', '액션/무협', '복수물']"
2477,https://webtoon.kakao.com/content/레벨업-못하는-플레이어/2477,레벨업 못하는 플레이어,액션/무협,2477.jpg,"""18세의 나이에 '플레이어'로 각성한 김기규.  '탑'을 오르고 '게이트'를 닫으며 인생이 탄탄대로일 줄 알았는데...  튜토리얼을 아무리 클리어해도 레벨1.  1일 1고블린을 해도 레벨1.  5년이 지나도 레벨1.  """"누가 알았겠냐고 이런 플레이어가 있는지.""""  그 누구도 몰랐다.  탑을 뒤흔들 레벨1의 역대급 반전 능력을!""","['역동적인', '긴장감있는', '액션/무협', '레벨업물']"
2478,https://webtoon.kakao.com/content/유리온실의-공작-부인/2478,유리온실의 공작 부인,로맨스 판타지,2478.jpg,"""""""당신 인생을 살아.  맥없이 휘둘리며 남에게 내어주지 말고.""""   에드하르가 내게 해준 말은 참으로 제멋대로였으나 묘하게 나를 울려대었다. 하지만 그와의 결혼 생활은 불행에 가까웠고 소중한 아이마저 빼앗긴 채 나는 초라한 별채에서 쓸쓸히 죽음을 맞이했다.   모든 것을 포기했을 때 감사하게도 다시 주어진 두 번째 삶. 나는 나에게 주어진 기회를 제 것으로 만들겠노라 다짐했다.   """"눈을 감으면 과거의 일들이 선연하지만 이젠 도망치지 않고 직시하겠어. 나와 내 아이를 지키기 위해!""""""","['슬픈', '감동적인', '로맨스판타지', '회귀물']"
2479,https://webtoon.kakao.com/content/연습생-고영신/2479,연습생 고영신,로맨스,2479.jpg,"""""""내가 너 예전에 좋아했었다?""""   아이돌 연습생 '고영신' 앞에 비주얼+실력 천재 연습생이 나타났다!   그런데 그는 다름 아닌 초딩 때 건방진 뚱보 '남도영'?!    아르바이트 하랴 밤낮으로 연습하랴 몸이 두 개여도 모자란 영신의 팍팍한 일상 속에 자꾸만 스며드는 도영.    하지만 영신은 데뷔를 위해선 그 무엇에도 흔들리지 않겠다고 결심하는데...!   파란만장 아이돌 지망생의 고군분투기 <연습생 고영신>""","['궁금하게하는', '설레는', '로맨스', '성공성장물']"
